OTU_ID	taxonomy
ASV_4529	;Orbilia;NA
ASV_4530	;Leptosphaeria;sclerotioides
ASV_4531	;Didymocyrtis;cladoniicola
ASV_4534	;NA;NA
ASV_4535	;Phaeococcomyces;NA
ASV_4536	;Cyphellophora;vermispora
ASV_4537	;Psathyrella;NA
ASV_4538	;Conioscypha;bambusicola
ASV_4539	;NA;NA
ASV_4540	;Occultifur;NA
ASV_4541	;Claroideoglomus;NA
ASV_4542	;Waitea;circinata
ASV_4548	;Conioscypha;NA
ASV_4549	;Ustilago;hordei
ASV_4550	;NA;NA
ASV_4552	;Endogone;NA
ASV_4553	;Endogone;NA
ASV_4554	;NA;NA
ASV_4555	;Glomus;macrocarpum
ASV_4556	;Lycoperdon;pratense
ASV_4557	;Saccharomyces;NA
ASV_4558	;Stemphylium;eturmiunum
ASV_4560	;Gigaspora;gigantea
ASV_4561	;Chaetosphaeronema;NA
ASV_4562	;Dactylellina;NA
ASV_4563	;NA;NA
ASV_4564	;NA;NA
ASV_4565	;Ramicandelaber;NA
ASV_4566	;Claroideoglomus;NA
ASV_4567	;Leptospora;NA
ASV_4568	;Filobasidium;NA
ASV_4586	;Periconia;NA
ASV_4588	;Septoriella;NA
ASV_4594	;Minimedusa;polyspora
ASV_4598	;Mycosphaerella;tassiana
ASV_4599	;Mortierella;alpina
ASV_4626	;Septoriella;hirta
ASV_4640	;Paraglomus;NA
ASV_4641	;NA;NA
ASV_4642	;NA;NA
ASV_4643	;NA;NA
ASV_4644	;Setophoma;brachypodii
ASV_4653	;NA;NA
ASV_4655	;Rhizophlyctis;NA
ASV_4657	;NA;NA
ASV_4658	;Microdochium;NA
ASV_4660	;Solheimia;costispora
ASV_4664	;Dinemasporium;morbidum
ASV_4666	;Entoloma;NA
ASV_4667	;Bipolaris;NA
ASV_4673	;NA;NA
ASV_4674	;NA;NA
ASV_4675	;Glomus;NA
ASV_4678	;NA;NA
ASV_4679	;NA;NA
ASV_4688	;Wongia;NA
ASV_4695	;Vishniacozyma;globispora
ASV_4700	;Bryochiton;NA
ASV_4701	;NA;NA
ASV_4732	;Phaeosphaeria;NA
ASV_4744	;NA;NA
ASV_4747	;Efibula;americana
ASV_4748	;NA;NA
ASV_4750	;Kurtzmanomyces;tardus
ASV_4752	;Glomus;NA
ASV_4753	;Orbilia;NA
ASV_4754	;Olpidium;brassicae
ASV_4755	;Murispora;cicognanii
ASV_4756	;Lectera;longa
ASV_4758	;NA;NA
ASV_4760	;NA;NA
ASV_4761	;Mrakia;NA
ASV_4763	;Solicoccozyma;NA
ASV_4800	;Endogone;NA
ASV_4801	;Ochroconis;NA
ASV_4805	;NA;NA
ASV_4806	;NA;NA
ASV_4829	;NA;NA
ASV_4832	;Clydaea;vesicula
ASV_4833	;NA;NA
ASV_4834	;NA;NA
ASV_4835	;NA;NA
ASV_4836	;Absidia;NA
ASV_4837	;NA;NA
ASV_4838	;NA;NA
ASV_4840	;Conocybe;pallidospora
ASV_4841	;NA;NA
ASV_4843	;Orbilia;serpentina
ASV_4844	;Septoglomus;NA
ASV_4852	;Mortierella;elongatula
ASV_4853	;Vishniacozyma;globispora
ASV_4854	;Rhizophydium;NA
ASV_4855	;NA;NA
ASV_4856	;Torula;hollandica
ASV_4858	;NA;NA
ASV_4859	;Claroideoglomus;NA
ASV_4860	;NA;NA
ASV_4861	;NA;NA
ASV_4870	;Monocillium;mucidum
ASV_4871	;NA;NA
ASV_4872	;NA;NA
ASV_4881	;Trichoderma;NA
ASV_4885	;NA;NA
ASV_4897	;Mortierella;NA
ASV_4898	;NA;NA
ASV_4899	;Mortierella;minutissima
ASV_4900	;Myxarium;NA
ASV_4901	;Trichoderma;NA
ASV_4902	;Stemphylium;NA
ASV_4903	;NA;NA
ASV_4904	;Metacordyceps;chlamydosporia
ASV_4905	;Laetisaria;NA
ASV_4906	;NA;NA
ASV_4907	;Mortierella;fimbricystis
ASV_4910	;NA;NA
ASV_4911	;NA;NA
ASV_4915	;Pyrenochaetopsis;leptospora
ASV_4917	;NA;NA
ASV_4919	;NA;NA
ASV_4923	;NA;NA
ASV_4924	;NA;NA
ASV_4925	;Powellomyces;NA
ASV_4926	;Phyllozyma;NA
ASV_4927	;Ramicandelaber;NA
ASV_4928	;Lobulomyces;angularis
ASV_4929	;Mrakia;frigida
ASV_4930	;Hymenoscyphus;NA
ASV_4961	;Phaeosphaeria;tofieldiae
ASV_4962	;Olpidium;brassicae
ASV_4963	;NA;NA
ASV_4964	;Didymella;NA
ASV_4967	;Fusarium;concentricum
ASV_4968	;Microdochium;NA
ASV_4969	;Paraphaeosphaeria;NA
ASV_4971	;Neosetophoma;NA
ASV_5009	;Operculomyces;laminatus
ASV_5010	;NA;NA
ASV_5020	;NA;NA
ASV_5021	;NA;NA
ASV_5050	;Coprinellus;curtus
ASV_5053	;NA;NA
ASV_5054	;Glomus;NA
ASV_5055	;Ascobolus;NA
ASV_5056	;Parasola;plicatilis
ASV_5057	;Glomus;macrocarpum
ASV_5058	;Orbilia;stipitata
ASV_5059	;Papiliotrema;NA
ASV_5073	;Aureobasidium;pullulans
ASV_5075	;Neoascochyta;europaea
ASV_5084	;Amaurodon;NA
ASV_5085	;Preussia;terricola
ASV_5087	;Apodus;deciduus
ASV_5088	;Orbilia;NA
ASV_5090	;Ramicandelaber;NA
ASV_5097	;Glaciozyma;antarctica
ASV_5101	;NA;NA
ASV_5110	;Cyphellophora;fusarioides
ASV_5114	;Diversispora;NA
ASV_5119	;Pseudocoleophoma;bauhiniae
ASV_5120	;Spizellomyces;NA
ASV_5145	;NA;NA
ASV_5146	;Oomyces;carneoalbus
ASV_5149	;NA;NA
ASV_5151	;NA;NA
ASV_5152	;Herpotrichia;australis
ASV_5153	;NA;NA
ASV_5154	;NA;NA
ASV_5155	;NA;NA
ASV_5156	;Kamienskia;perpusilla
ASV_5158	;NA;NA
ASV_5159	;NA;NA
ASV_5160	;NA;NA
ASV_5165	;NA;NA
ASV_5166	;NA;NA
ASV_5167	;Preussia;NA
ASV_5174	;Endogone;NA
ASV_5176	;Colletotrichum;NA
ASV_5189	;NA;NA
ASV_5195	;Neurospora;NA
ASV_5203	;Atractiella;solani
ASV_5214	;Sarocladium;bactrocephalum
ASV_5236	;NA;NA
ASV_5237	;Pseudorobillarda;phragmitis
ASV_5264	;Calvatia;gigantea
ASV_5265	;NA;NA
ASV_5266	;NA;NA
ASV_5268	;NA;NA
ASV_5269	;NA;NA
ASV_5270	;Pleurotheciella;NA
ASV_5272	;NA;NA
ASV_5273	;NA;NA
ASV_5274	;Chalara;pseudoaffinis
ASV_5275	;Conioscypha;bambusicola
ASV_5277	;NA;NA
ASV_5278	;Pseudopithomyces;rosae
ASV_5279	;Ustilago;hordei
ASV_5280	;Conocybe;zeylanica
ASV_5282	;Oliveonia;pauxilla
ASV_5285	;Kochiomyces;dichotomus
ASV_5287	;NA;NA
ASV_5288	;NA;NA
ASV_5290	;NA;NA
ASV_5292	;Pseudocosmospora;NA
ASV_5295	;Scytalidium;NA
ASV_5296	;Septoglomus;NA
ASV_5297	;Arthrobotrys;NA
ASV_5298	;NA;NA
ASV_5313	;NA;NA
ASV_5325	;NA;NA
ASV_5339	;Mucor;NA
ASV_5340	;Hannaella;oryzae
ASV_5341	;Trichoderma;NA
ASV_5344	;NA;NA
ASV_5345	;NA;NA
ASV_5346	;NA;NA
ASV_5347	;Leucosporidium;intermedium
ASV_5349	;Ramophialophora;humicola
ASV_5350	;Schizopora;paradoxa
ASV_5352	;Mortierella;NA
ASV_5353	;Paraglomus;NA
ASV_5354	;Filobasidium;NA
ASV_5362	;NA;NA
ASV_5363	;NA;NA
ASV_5364	;Psathyrella;NA
ASV_5365	;NA;NA
ASV_5366	;Ramicandelaber;brevisporus
ASV_5367	;NA;NA
ASV_5369	;Filobasidium;NA
ASV_5372	;Striaticonidium;brachysporum
ASV_5374	;Claroideoglomus;NA
ASV_5375	;Kockovaella;NA
ASV_5376	;Mucor;circinelloides
ASV_5379	;Spirosphaera;cupreorufescens
ASV_5380	;NA;NA
ASV_5383	;NA;NA
ASV_5385	;NA;NA
ASV_5386	;Scytalidium;NA
ASV_5387	;Valsonectria;pulchella
ASV_5388	;Tilletiopsis;washingtonensis
ASV_5389	;Veronaea;NA
ASV_5390	;NA;NA
ASV_5391	;NA;NA
ASV_5393	;Conocybe;pallidospora
ASV_5394	;Glomus;compressum
ASV_5395	;Arthrobotrys;NA
ASV_5396	;NA;NA
ASV_5397	;Monocillium;griseo-ochraceum
ASV_5398	;Mortierella;NA
ASV_5421	;Microdochium;NA
ASV_5422	;Clohesyomyces;aquaticus
ASV_5423	;Mortierella;elongata
ASV_5424	;NA;NA
ASV_5431	;NA;NA
ASV_5432	;Glomus;compressum
ASV_5433	;NA;NA
ASV_5434	;Paraphoma;pye
ASV_5435	;Rhizophlyctis;rosea
ASV_5436	;NA;NA
ASV_5437	;Acaulospora;minuta
ASV_5438	;NA;NA
ASV_5439	;Veronaea;NA
ASV_5440	;Spirosphaera;cupreorufescens
ASV_5441	;Dendryphion;europaeum
ASV_5446	;Leptosphaeria;sclerotioides
ASV_5447	;NA;NA
ASV_5485	;NA;NA
ASV_5492	;Syncephalis;plumigaleata
ASV_5493	;NA;NA
ASV_5494	;Tetracladium;apiense
ASV_5495	;Haptocillium;balanoides
ASV_5496	;NA;NA
ASV_5520	;Kamienskia;perpusilla
ASV_5521	;Conioscypha;bambusicola
ASV_5522	;Funneliformis;mosseae
ASV_5523	;Oliveonia;pauxilla
ASV_5524	;Malassezia;restricta
ASV_5526	;Scytalidium;NA
ASV_5527	;Lipomyces;tetrasporus
ASV_5530	;NA;NA
ASV_5551	;NA;NA
ASV_5558	;Biappendiculispora;NA
ASV_5559	;Mortierella;alpina
ASV_5560	;NA;NA
ASV_5562	;Ceratobasidium;NA
ASV_5575	;Devriesia;americana
ASV_5585	;Ophiocordyceps;agriotis
ASV_5586	;NA;NA
ASV_5588	;NA;NA
ASV_5590	;NA;NA
ASV_5600	;Rhizophlyctis;rosea
ASV_5601	;NA;NA
ASV_5604	;Psathyrella;NA
ASV_5614	;Gamsia;simplex
ASV_5634	;Bjerkandera;adusta
ASV_5642	;NA;NA
ASV_5643	;Paramyrothecium;viridisporum
ASV_5645	;NA;NA
ASV_5646	;NA;NA
ASV_5647	;NA;NA
ASV_5648	;Cyphellophora;vermispora
ASV_5649	;NA;NA
ASV_5651	;Plenodomus;NA
ASV_5655	;Chaetomium;NA
ASV_5656	;Dactylaria;mitrata
ASV_5658	;Aquapeziza;globispora
ASV_5660	;NA;NA
ASV_5661	;NA;NA
ASV_5663	;Lycoperdon;pratense
ASV_5664	;Betamyces;NA
ASV_5666	;NA;NA
ASV_5671	;Aquapeziza;globispora
ASV_5673	;NA;NA
ASV_5693	;Mortierella;hyalina
ASV_5699	;Paraphoma;NA
ASV_5702	;Knufia;NA
ASV_5704	;Paraglomus;NA
ASV_5705	;Inocybe;oblectabilis
ASV_5706	;Candelabrum;brocchiatum
ASV_5707	;Clydaea;vesicula
ASV_5713	;Metarhizium;flavoviride
ASV_5714	;Pseudallescheria;boydii
ASV_5715	;NA;NA
ASV_5745	;Conoideocrella;tenuis
ASV_5746	;Kamienskia;divaricata
ASV_5757	;NA;NA
ASV_5769	;Glomus;NA
ASV_5773	;Spizellomyces;dolichospermus
ASV_5774	;Fusarium;oxysporum
ASV_5775	;Phaeosphaeria;tofieldiae
ASV_5778	;Coniochaeta;NA
ASV_5780	;NA;NA
ASV_5784	;Calvatia;fragilis
ASV_5785	;Ramophialophora;humicola
ASV_5786	;Parazalerion;indica
ASV_5787	;Hymenoscyphus;NA
ASV_5788	;Neodevriesia;NA
ASV_5789	;NA;NA
ASV_5790	;Erythrobasidium;hasegawianum
ASV_5792	;NA;NA
ASV_5794	;Curvularia;NA
ASV_5807	;Phaeosphaeria;NA
ASV_5811	;Goffeauzyma;gastrica
ASV_5813	;Glomus;macrocarpum
ASV_5814	;Goffeauzyma;gastrica
ASV_5816	;NA;NA
ASV_5817	;NA;NA
ASV_5818	;NA;NA
ASV_5831	;NA;NA
ASV_5846	;Leptosporomyces;galzinii
ASV_5853	;NA;NA
ASV_5854	;NA;NA
ASV_5862	;Acaulospora;spinosa
ASV_5863	;Conidiobolus;coronatus
ASV_5866	;Rhizophagus;irregularis
ASV_5868	;Ophiobolus;disseminans
ASV_5869	;Arthrinium;malaysianum
ASV_5870	;Conidiobolus;coronatus
ASV_5872	;Leptospora;NA
ASV_5873	;Dactylonectria;macrodidyma
ASV_5876	;Massariosphaeria;roumeguerei
ASV_5877	;NA;NA
ASV_5878	;Trichopeziza;mollissima
ASV_5879	;NA;NA
ASV_5881	;Junewangia;NA
ASV_5882	;Absidia;glauca
ASV_5883	;Phaeophyscia;NA
ASV_5886	;NA;NA
ASV_5887	;Ganoderma;NA
ASV_5888	;Tremella;indecorata
ASV_5889	;Mortierella;minutissima
ASV_5890	;Phallus;rugulosus
ASV_5891	;NA;NA
ASV_5892	;Acremonium;persicinum
ASV_5902	;Neodevriesia;poagena
ASV_5903	;Entoloma;chytrophilum
ASV_5904	;Lobulomyces;angularis
ASV_5906	;Calonectria;canadensis
ASV_5907	;Marasmius;nigrobrunneus
ASV_5908	;NA;NA
ASV_5910	;NA;NA
ASV_5911	;Entoloma;NA
ASV_5913	;Herpotrichia;australis
ASV_5918	;Devriesia;pseudoamericana
ASV_5919	;NA;NA
ASV_5921	;NA;NA
ASV_5927	;NA;NA
ASV_5928	;Mortierella;alpina
ASV_5931	;Chrysosporium;mephiticum
ASV_5932	;Gymnoascus;reessii
ASV_5934	;Arthrocladium;NA
ASV_5935	;NA;NA
ASV_5937	;Pyrenophora;tritici-repentis
ASV_5938	;Psathyrella;NA
ASV_5939	;NA;NA
ASV_5941	;Entoloma;NA
ASV_5943	;Orbilia;NA
ASV_5945	;NA;NA
ASV_5980	;Byssonectria;fusispora
ASV_5982	;Mortierella;minutissima
ASV_5983	;Claroideoglomus;NA
ASV_5992	;Agrocybe;praecox
ASV_5993	;NA;NA
ASV_5994	;Flagelloscypha;NA
ASV_5999	;NA;NA
ASV_6003	;NA;NA
ASV_6004	;Exophiala;equina
ASV_6046	;Keissleriella;quadriseptata
ASV_6055	;Glomus;tetrastratosum
ASV_6061	;NA;NA
ASV_6062	;NA;NA
ASV_6063	;NA;NA
ASV_6065	;NA;NA
ASV_6066	;Erythrobasidium;hasegawianum
ASV_6084	;NA;NA
ASV_6085	;NA;NA
ASV_6088	;Aureobasidium;subglaciale
ASV_6091	;Aureobasidium;subglaciale
ASV_6096	;Kondoa;sorbi
ASV_6101	;Paraphaeosphaeria;NA
ASV_6102	;Lipomyces;tetrasporus
ASV_6110	;Arthrobotrys;NA
ASV_6135	;Tubaria;minutalis
ASV_6137	;Oliveonia;pauxilla
ASV_6138	;Corticifraga;peltigerae
ASV_6141	;Vishniacozyma;victoriae
ASV_6145	;Funneliformis;mosseae
