"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_1169","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Anungitiomyces","stellenboschiensis"
"ASV_1170","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Stropharia","ambigua"
"ASV_1173","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","cucumeris"
"ASV_1174","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","friesii"
"ASV_1175","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Dictyosporella",NA
"ASV_1176","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae",NA,NA
"ASV_1177","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1179","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_1181","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_1185","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","virgineum"
"ASV_1187","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","glutinans"
"ASV_1189","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Bulleromyces","albus"
"ASV_1191","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_1192","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_1194","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","iranica"
"ASV_1198","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismatales_fam_Incertae_sedis","Karstenia","macer"
"ASV_1199","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"ASV_1201","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_1202","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apodus","deciduus"
"ASV_1203","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_1204","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_1205","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_1206","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","beljakovae"
"ASV_1207","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Fusariella",NA
"ASV_1208","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_1209","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","subspirilliferum"
"ASV_1211","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA
"ASV_1212","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_1216","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",NA,NA
"ASV_1217","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","circinelloides"
"ASV_1218","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Achroiostachys","betulicola"
"ASV_1219","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_1220","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","constrictum"
"ASV_1221","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_1222","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea","japonica"
"ASV_1223","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","concentricum"
"ASV_1224","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","armeniacum"
"ASV_1226","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia",NA
"ASV_1227","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","persicinum"
"ASV_1228","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_1229","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1230","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_1232","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_1235","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_1237","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",NA
"ASV_1238","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_1239","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"ASV_1240","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_1241","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
"ASV_1242","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","aggregatum"
"ASV_1243","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","silvaticus"
"ASV_1244","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"ASV_1245","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_1247","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_1248","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",NA
"ASV_1249","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Flagelloscypha",NA
"ASV_1250","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Akenomyces","costatus"
"ASV_1251","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_1253","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","lilacinum"
"ASV_1255","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_1256","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_1257","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",NA,NA
"ASV_1258","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_1259","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",NA
"ASV_1263","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla",NA
"ASV_1264","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_1265","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","tetrastratosum"
"ASV_1266","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_1267","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_1268","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1271","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","rosea"
"ASV_1273","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1275","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_1276","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_1277","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","angelicae"
"ASV_1278","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_1279","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1281","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA
"ASV_1284","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_1286","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",NA
"ASV_1287","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","mitrata"
"ASV_1289","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_1290","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"ASV_1291","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Daldinia",NA
"ASV_1292","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",NA
"ASV_1293","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_1294","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","flava"
"ASV_1296","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium",NA
"ASV_1298","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Laetisaria","fuciformis"
"ASV_1299","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","rugulosus"
"ASV_1301","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","subspirilliferum"
"ASV_1303","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA
"ASV_1306","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","chlamydosporia"
"ASV_1307","Fungi","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"ASV_1308","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae",NA,NA
"ASV_1309","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cadophora",NA
"ASV_1310","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA
"ASV_1311","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_1312","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","spirale"
"ASV_1313","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_1314","Fungi","Kickxellomycota","GS19","GS19",NA,NA,NA
"ASV_1315","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces",NA
"ASV_1316","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_1317","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Corymbiglomus","corymbiforme"
"ASV_1318","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_1319","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_1320","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_1321","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_1322","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufia","helicomyces"
"ASV_1324","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_1325","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_1326","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_1327","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_1328","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","angustispirale"
"ASV_1329","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1333","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_1334","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1335","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",NA
"ASV_1336","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_1337","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Arachnotheca","glomerata"
"ASV_1338","Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Papulosaceae","Wongia",NA
"ASV_1339","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",NA
"ASV_1340","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae",NA,NA
"ASV_1341","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","fimbricystis"
"ASV_1343","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Akenomyces","costatus"
"ASV_1344","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_1345","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",NA
"ASV_1346","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",NA
"ASV_1347","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_1349","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1350","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae",NA,NA
"ASV_1352","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",NA
"ASV_1353","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_1354","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","proliferata"
"ASV_1356","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae",NA,NA
"ASV_1357","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","flavus"
"ASV_1358","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","divaricata"
"ASV_1359","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_1360","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Minimedusa","polyspora"
"ASV_1362","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1364","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_1365","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora",NA
"ASV_1366","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_1368","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","apiense"
"ASV_1369","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,"Pseudolophiotrema","elymicola"
"ASV_1370","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",NA
"ASV_1371","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV_1372","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia",NA
"ASV_1373","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","laminatus"
"ASV_1374","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_1375","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_1376","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Cirrenalia",NA
"ASV_1377","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1378","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Typhula","trifolii"
"ASV_1381","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","candolleana"
"ASV_1382","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_1386","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1387","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",NA
"ASV_1388","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","iranica"
"ASV_1389","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",NA
"ASV_1390","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_1391","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_1392","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_1393","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_1396","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_1397","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA
"ASV_1400","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","conoides"
"ASV_1401","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Sigarispora","arundinis"
"ASV_1402","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_1403","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","claroideum"
"ASV_1405","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","varia"
"ASV_1406","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae",NA,NA
"ASV_1407","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","concentricum"
"ASV_1410","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_1411","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","fuscescens"
"ASV_1412","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",NA
"ASV_1413","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","verticillata"
"ASV_1415","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","constrictum"
"ASV_1416","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Remispora","stellata"
"ASV_1418","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_1419","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Calonectria","canadensis"
"ASV_1421","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",NA
"ASV_1422","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",NA
"ASV_1423","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_1424","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"ASV_1426","Fungi",NA,NA,NA,NA,NA,NA
"ASV_1427","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","variabilis"
"ASV_1428","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","australis"
"ASV_1430","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria",NA
"ASV_1431","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_1432","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","proliferata"
"ASV_1433","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_1434","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_1435","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum",NA
"ASV_1436","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_1437","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_1438","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_1439","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA
"ASV_1440","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"ASV_1441","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_1442","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_1443","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_1444","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_1446","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","heteroderae"
"ASV_1447","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_1448","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","chrysanthemicola"
"ASV_1450","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_1451","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV_1453","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_1454","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",NA
"ASV_1455","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora","rosea"
"ASV_1457","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_1458","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
