"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"ASV2034" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium"
"ASV2036" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV2042" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV2049" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV2052" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" "Candidatus_Nitrocosmicus"
"ASV2058" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV2059" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV2060" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA
"ASV2075" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV2079" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV2082" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Tardiphaga"
"ASV2095" "Bacteria" "Chloroflexi" "Ktedonobacteria" "C0119" NA NA
"ASV2096" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Dyadobacter"
"ASV2098" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV2102" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV2104" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV2106" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parafilimonas"
"ASV2107" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "CL500-29_marine_group"
"ASV2108" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Duganella"
"ASV2109" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Blastocatellales" "Blastocatellaceae" NA
"ASV2115" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV2117" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2123" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV2124" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2132" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV2133" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "bacteriap25" NA
"ASV2135" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2136" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV2137" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Kribbella"
"ASV2145" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Nitrobacter"
"ASV2150" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV2161" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Kribbella"
"ASV2162" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Flavisolibacter"
"ASV2172" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "PLTA13" NA NA
"ASV2174" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus"
"ASV2175" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV2179" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas"
"ASV2180" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV2181" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV2189" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "Ellin6067"
"ASV2193" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV2194" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV2195" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV2221" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2231" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2233" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV2247" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV2248" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV2249" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV2257" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV2259" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Paenarthrobacter"
"ASV2262" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV2263" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" NA
"ASV2265" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV2274" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV2276" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys"
"ASV2284" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV2286" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae_(Subgroup_1)" "Occallatibacter"
"ASV2287" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV2289" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV2296" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium"
"ASV2297" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Clavibacter"
"ASV2298" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV2299" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV2300" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "Ilumatobacter"
"ASV2309" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" "Vicinamibacter"
"ASV2310" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "PLTA13" NA NA
"ASV2312" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" NA
"ASV2315" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2323" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV2336" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV2337" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV2343" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Neorhizobium"
"ASV2344" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV2345" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV2360" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV2363" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV2364" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "JG30-KF-AS9" NA
"ASV2373" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Luteibacter"
"ASV2374" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV2375" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Terrimonas"
"ASV2377" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV2379" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV2389" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2390" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV2391" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" NA
"ASV2392" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV2419" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "1959-1"
"ASV2427" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Paenarthrobacter"
"ASV2428" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV2430" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Arenimonas"
"ASV2433" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Variovorax"
"ASV2443" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV2452" "Bacteria" "Actinobacteria" "Rubrobacteria" "Rubrobacterales" "Rubrobacteriaceae" "Rubrobacter"
"ASV2459" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV2461" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium"
"ASV2474" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV2477" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV2479" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV2480" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV2491" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV2492" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" NA NA
"ASV2495" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV2496" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV2504" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" NA
"ASV2508" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV2509" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV2514" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Lacunisphaera"
"ASV2518" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV2519" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" NA
"ASV2526" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV2532" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV2542" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "Ellin6067"
"ASV2544" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV2547" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2549" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV2550" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "UBA6140"
"ASV2556" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Azospirillales" NA NA
"ASV2557" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV2558" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV2559" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium"
"ASV2563" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV2564" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV2565" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Rudaea"
"ASV2569" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2579" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2580" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV2581" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV2591" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Acinetobacter"
"ASV2593" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV2594" "Bacteria" "Chloroflexi" "Dehalococcoidia" "S085" NA NA
"ASV2595" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV2607" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV2608" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV2609" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV2610" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV2624" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV2626" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV2627" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "TRA3-20" NA
"ASV2639" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV2644" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV2645" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV2653" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV2654" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Singulisphaera"
"ASV2659" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV2670" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV2671" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA
"ASV2672" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV2673" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV2674" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" NA
"ASV2698" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV2700" "Bacteria" "Actinobacteria" "Actinobacteria" "Pseudonocardiales" "Pseudonocardiaceae" "Pseudonocardia"
"ASV2701" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV2710" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Chryseolinea"
"ASV2711" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Dyadobacter"
"ASV2713" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV2723" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV2724" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV2725" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV2727" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV2737" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" NA
"ASV2738" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter"
"ASV2763" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" NA
"ASV2765" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV2776" "Bacteria" "Actinobacteria" "Actinobacteria" NA NA NA
"ASV2778" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV2787" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Chryseolinea"
"ASV2802" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Microvirga"
"ASV2805" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV2806" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV2808" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "SC-I-84" NA
"ASV2821" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV2836" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV2837" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV2839" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" "Saccharimonadaceae" NA
"ASV2858" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Aureimonas"
"ASV2872" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ensifer"
"ASV2873" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV2887" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys"
"ASV2898" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV2899" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV2900" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium"
"ASV2920" "Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA
"ASV2943" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" NA
"ASV2947" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV2948" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Zavarzinella"
"ASV2964" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV2966" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV2968" "Bacteria" "Chloroflexi" "SHA-26" NA NA NA
"ASV2987" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Mesorhizobium"
"ASV2988" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" "Cellvibrio"
"ASV2994" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV2995" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV3007" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptosporangiales" "Thermomonosporaceae" "Actinocorallia"
"ASV3010" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV3011" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV3030" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" NA
"ASV3031" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV3033" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV3034" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Mycobacteriaceae" "Mycobacterium"
"ASV3048" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Cellulomonadaceae" "Cellulomonas"
"ASV3049" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Roseateles"
"ASV3050" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV3051" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV3052" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" "Vicinamibacter"
"ASV3081" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Psychroglaciecola"
"ASV3082" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Povalibacter"
"ASV3083" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV3085" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV3086" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "bacteriap25" NA
"ASV3102" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV3103" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV3106" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Neorhizobium"
"ASV3125" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" NA
"ASV3127" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" NA
"ASV3129" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV3130" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" NA
"ASV3141" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA
"ASV3142" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV3145" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV3146" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV3163" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV3170" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV3171" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys"
"ASV3175" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV3189" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV3191" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV3192" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
